wins,losses,draws,SLpM,SApM,TD Avg.,Sub. Avg.,ID,height,weight_kg,Str. Acc._total,Str. Def_total,TD Acc._total,TD Def._total,reach_cm,stance,age
9,4,0,4.82,6.68,0.0,0.0,1326,180.34,92.99,0.56,0.5,0.0,0.62,193.04,1,44
12,6,0,2.55,2.62,0.95,0.0,1327,185.42,77.11,0.48,0.46,0.18,0.55,195.58,4,42
13,4,0,2.05,4.21,0.35,0.7,1328,177.8,70.31,0.44,0.39,0.5,0.47,177.8,2,38
4,1,0,0.0,4.03,6.72,0.0,1329,190.5,117.93,0.0,0.4,0.5,0.0,180.34,1,42
21,9,0,2.53,3.61,2.57,0.8,1330,172.72,61.23,0.34,0.54,0.25,0.8,172.72,1,41
10,3,0,1.11,6.11,0.0,0.0,1331,182.88,120.2,0.66,0.04,0.0,0.0,190.5,2,36
6,1,0,0.67,2.27,0.0,0.0,1332,187.96,70.31,0.32,0.38,0.0,0.54,187.96,4,30
18,10,2,3.36,3.5,1.36,0.1,1333,170.18,70.31,0.4,0.54,0.5,0.58,170.18,1,45
6,2,0,1.59,5.05,0.68,1.4,1334,165.1,56.7,0.27,0.5,0.14,0.33,170.18,2,33
16,8,0,3.51,3.01,0.25,1.0,1335,165.1,56.7,0.4,0.59,0.33,0.63,165.1,4,37
34,12,0,2.06,2.25,1.98,0.5,1336,187.96,77.11,0.38,0.6,0.39,0.84,190.5,2,44
13,14,0,2.81,2.9,0.51,0.2,1337,177.8,120.2,0.43,0.51,0.55,0.64,182.88,1,52
13,4,0,4.78,3.59,1.05,0.0,1338,177.8,77.11,0.42,0.65,0.54,0.78,180.34,1,39
10,4,0,3.13,3.73,3.32,1.3,1339,170.18,61.23,0.5,0.55,0.6,0.71,175.26,2,39
5,3,0,4.08,6.37,2.02,1.0,1340,190.5,113.4,0.45,0.43,0.3,0.33,203.2,1,47
8,4,0,3.85,4.79,0.0,0.0,1341,190.5,92.99,0.46,0.43,0.0,0.64,193.04,1,38
10,4,0,2.57,1.63,2.77,0.8,1342,167.64,65.77,0.61,0.47,0.65,0.42,172.72,2,43
18,5,0,2.78,2.35,4.13,0.3,1343,167.64,65.77,0.49,0.67,0.55,1.0,167.64,1,41
6,3,0,1.5,4.15,0.72,0.0,1344,172.72,70.31,0.41,0.44,1.0,0.44,182.88,1,35
17,9,0,4.42,3.07,3.89,1.1,1345,167.64,70.31,0.46,0.59,0.4,0.82,167.64,1,39
19,8,0,2.94,2.17,3.01,0.1,1346,165.1,56.7,0.44,0.56,0.36,0.52,165.1,1,37
14,2,0,3.6,1.83,2.85,0.0,1347,165.1,56.7,0.51,0.52,0.4,0.75,165.1,1,37
8,2,0,4.69,3.53,0.94,0.0,1348,175.26,70.31,0.43,0.55,0.33,0.77,185.42,2,37
20,9,0,1.61,3.02,3.28,0.4,1349,175.26,61.23,0.42,0.56,0.42,0.77,175.26,1,37
10,7,2,3.26,3.63,0.5,0.0,1350,170.18,61.23,0.44,0.53,0.16,0.3,175.26,2,34
16,6,0,4.52,6.38,0.44,0.2,1351,182.88,65.77,0.41,0.62,0.18,0.57,182.88,1,34
17,4,0,2.94,2.16,2.16,0.3,1352,177.8,65.77,0.42,0.66,0.55,0.5,185.42,1,37
14,3,0,6.37,2.33,5.13,0.4,1353,185.42,108.86,0.57,0.57,0.45,0.85,195.58,1,43
11,3,0,4.17,4.12,2.91,0.0,1354,180.34,77.11,0.37,0.61,0.44,0.0,190.5,2,32
17,7,0,2.63,2.73,0.97,0.4,1355,180.34,77.11,0.36,0.58,0.29,0.57,182.88,1,39
21,13,0,2.93,2.9,1.45,0.8,1356,182.88,83.91,0.5,0.57,0.34,0.59,187.96,1,45
14,7,0,1.56,2.32,1.45,1.2,1357,177.8,65.77,0.35,0.59,0.35,0.2,182.88,1,38
12,6,0,2.57,1.88,2.83,0.2,1358,167.64,56.7,0.42,0.63,0.51,0.46,172.72,1,35
16,5,1,3.23,4.37,2.5,0.0,1359,177.8,70.31,0.38,0.52,1.0,1.0,180.34,2,29
8,2,0,3.37,2.57,0.96,0.0,1360,185.42,119.75,0.59,0.57,0.66,0.36,198.12,2,38
20,16,0,3.68,4.09,0.74,0.0,1361,172.72,70.31,0.4,0.62,0.35,0.75,175.26,1,41
20,8,0,4.93,7.19,0.94,0.2,1362,160.02,52.16,0.5,0.53,0.25,0.5,160.02,1,44
22,6,0,1.66,1.91,2.55,0.0,1363,185.42,83.91,0.39,0.56,0.32,0.43,198.12,1,44
17,5,0,3.86,2.95,0.43,0.0,1364,187.96,77.11,0.46,0.61,1.0,0.57,193.04,1,38
23,10,0,1.83,3.04,5.15,0.6,1365,162.56,56.7,0.29,0.55,0.42,0.47,165.1,2,41
34,10,0,2.23,3.2,1.65,0.3,1366,180.34,77.11,0.36,0.58,0.48,0.63,185.42,2,42
15,3,0,1.41,2.2,1.76,0.0,1367,180.34,77.11,0.45,0.56,0.38,1.0,187.96,1,41
6,3,0,4.27,4.3,0.45,0.5,1368,190.5,112.94,0.58,0.45,0.5,0.87,190.5,1,33
11,5,0,3.06,3.13,0.0,1.0,1369,187.96,70.31,0.39,0.58,0.0,0.3,187.96,2,36
31,9,0,5.36,4.27,0.56,0.6,1370,160.02,61.23,0.4,0.56,0.58,0.67,170.18,1,35
9,3,0,1.44,3.81,0.0,0.0,1371,187.96,114.76,0.42,0.55,0.0,0.75,187.96,4,43
12,5,0,2.76,2.21,1.16,1.9,1372,165.1,61.23,0.46,0.61,0.25,0.65,165.1,2,41
9,1,0,2.33,3.25,1.73,0.0,1373,185.42,111.13,0.56,0.59,0.75,1.0,190.5,1,40
16,3,0,4.19,2.39,1.27,0.0,1374,185.42,83.91,0.42,0.53,0.28,0.59,190.5,1,37
6,4,0,3.12,4.04,1.62,0.5,1375,162.56,61.23,0.42,0.55,0.22,0.28,172.72,1,39
16,14,2,2.76,3.2,1.19,0.5,1376,175.26,70.31,0.48,0.56,0.55,0.74,177.8,1,47
10,7,0,4.26,3.35,4.49,0.1,1377,187.96,92.99,0.5,0.55,0.41,0.28,193.04,1,45
23,8,0,3.7,2.51,1.62,0.0,1378,177.8,70.31,0.46,0.69,0.5,0.75,185.42,2,36
3,1,0,6.01,2.72,6.44,0.0,1379,170.18,65.77,0.39,0.73,0.6,0.0,185.42,1,30
14,5,0,2.65,3.61,0.86,0.0,1380,167.64,70.31,0.35,0.59,0.33,0.83,167.64,2,42
19,8,0,1.16,4.02,0.93,0.9,1381,170.18,61.23,0.42,0.38,0.3,0.33,177.8,1,44
9,1,0,1.4,2.67,1.0,1.0,1382,182.88,65.77,0.33,0.51,0.33,0.83,182.88,1,33
17,6,0,3.43,3.97,0.53,0.4,1383,185.42,92.99,0.54,0.49,0.18,0.7,200.66,1,46
12,6,0,3.71,5.72,1.31,1.0,1384,185.42,83.91,0.45,0.55,0.2,0.75,185.42,1,39
10,4,0,2.95,2.95,1.85,1.2,1385,190.5,111.13,0.51,0.56,0.33,1.0,193.04,1,36
6,3,0,5.4,7.22,0.0,0.3,1386,162.56,52.16,0.44,0.58,0.0,0.83,167.64,1,37
14,6,0,3.98,6.08,1.54,0.0,1387,190.5,119.75,0.51,0.52,0.37,1.0,187.96,1,35
13,6,0,2.67,3.56,1.25,0.4,1388,182.88,70.31,0.43,0.43,0.27,0.45,185.42,2,39
22,8,0,3.44,2.53,1.64,0.2,1389,175.26,65.77,0.33,0.63,0.41,0.71,185.42,1,44
5,3,0,5.6,4.43,2.25,0.4,1390,165.1,61.23,0.41,0.64,0.54,0.69,165.1,2,37
11,4,0,3.0,3.64,0.0,0.0,1391,172.72,65.77,0.42,0.63,0.0,0.53,182.88,1,35
13,8,0,1.9,2.44,2.69,0.5,1392,185.42,83.91,0.42,0.53,0.53,0.84,198.12,2,41
9,4,0,5.1,7.63,1.5,0.0,1393,167.64,61.23,0.36,0.52,0.25,1.0,175.26,1,33
11,3,0,1.41,2.42,1.32,0.0,1394,182.88,77.11,0.35,0.43,0.2,0.6,193.04,1,37
16,6,0,2.33,2.82,1.02,1.0,1395,177.8,77.11,0.42,0.47,0.42,0.81,180.34,2,37
9,2,0,4.52,2.57,0.0,0.0,1396,167.64,56.7,0.52,0.55,0.0,0.53,175.26,2,39
8,2,0,2.76,5.65,0.0,0.0,1397,172.72,65.77,0.49,0.48,0.0,0.0,177.8,1,31
11,5,0,2.48,2.97,2.36,0.5,1398,175.26,70.31,0.51,0.55,0.33,0.7,177.8,2,37
21,2,0,7.28,2.25,0.66,0.4,1399,172.72,65.77,0.52,0.64,0.55,0.94,172.72,1,40
10,4,0,2.6,2.87,0.0,0.0,1400,177.8,77.11,0.46,0.58,0.0,0.83,182.88,1,36
13,5,0,3.41,3.15,2.74,1.4,1401,177.8,65.77,0.39,0.61,0.66,0.66,185.42,1,35
14,7,0,2.22,4.79,2.9,0.5,1402,180.34,65.77,0.41,0.41,0.46,0.62,180.34,2,31
13,7,0,2.78,2.51,2.57,0.3,1403,167.64,56.7,0.54,0.61,0.51,0.65,167.64,1,42
6,6,0,4.1,7.37,0.75,0.0,1404,154.94,52.16,0.31,0.52,0.21,0.83,162.56,1,40
13,8,0,2.77,4.31,1.25,0.2,1405,175.26,61.23,0.44,0.49,0.53,0.58,177.8,1,37
22,12,0,2.07,4.03,3.18,0.8,1406,177.8,77.11,0.37,0.5,0.5,0.0,182.88,1,38
9,3,1,2.08,0.74,2.22,0.7,1407,182.88,70.31,0.52,0.67,0.25,0.8,182.88,2,35
15,7,0,3.66,2.62,1.94,0.0,1408,185.42,77.11,0.51,0.66,0.76,0.73,187.96,1,44
8,3,0,2.57,3.91,2.31,1.5,1409,185.42,70.31,0.54,0.47,0.25,1.0,190.5,1,39
27,6,0,2.98,3.03,1.34,0.0,1410,175.26,70.31,0.39,0.64,0.63,0.88,185.42,1,37
10,2,0,2.28,6.49,0.0,0.0,1411,180.34,61.23,0.29,0.45,0.0,0.0,180.34,4,33
9,3,0,5.93,2.87,0.72,0.0,1412,190.5,117.93,0.37,0.56,0.25,0.9,198.12,1,40
6,6,0,0.25,2.11,0.0,0.0,1413,185.42,70.31,0.27,0.43,0.0,0.28,193.04,4,39
18,5,0,3.88,2.91,0.85,0.4,1414,167.64,56.7,0.37,0.65,0.4,0.67,175.26,1,32
8,7,0,6.0,5.52,0.0,0.0,1415,180.34,70.31,0.37,0.59,0.0,0.46,180.34,1,41
10,5,1,2.1,4.8,0.0,0.0,1416,162.56,61.23,0.21,0.5,0.0,0.66,170.18,2,29
11,3,0,7.66,5.72,2.6,0.0,1417,172.72,65.77,0.39,0.51,0.35,0.85,180.34,2,32
9,4,0,1.32,2.63,0.71,0.0,1418,177.8,61.23,0.34,0.52,0.5,0.37,180.34,1,32
24,8,1,2.91,3.23,1.32,0.3,1419,180.34,77.11,0.4,0.49,0.61,0.62,185.42,1,42
12,5,0,1.52,4.79,3.5,0.0,1420,182.88,70.31,0.61,0.41,1.0,0.5,187.96,2,31
5,2,0,3.13,4.48,0.46,2.8,1421,165.1,56.7,0.41,0.48,0.33,0.4,167.64,2,30
6,2,0,1.8,3.97,1.0,0.0,1422,177.8,77.11,0.25,0.57,0.4,0.87,182.88,4,34
13,5,0,2.93,3.17,0.25,0.0,1423,180.34,77.11,0.43,0.58,1.0,0.86,182.88,1,38
5,3,0,4.08,3.77,0.7,0.0,1424,165.1,56.7,0.41,0.58,0.5,0.71,170.18,1,34
4,3,0,3.59,5.08,0.93,0.0,1425,180.34,77.11,0.38,0.59,1.0,0.0,182.88,1,37
14,9,0,3.97,6.45,0.5,0.0,1426,185.42,70.31,0.37,0.37,0.33,0.33,190.5,1,33
13,5,0,4.13,3.31,0.26,0.7,1427,190.5,70.31,0.39,0.6,0.33,0.57,193.04,1,39
6,3,0,2.6,5.3,0.74,0.0,1428,200.66,111.13,0.35,0.46,0.66,0.0,208.28,1,35
6,3,0,4.13,7.75,0.0,0.0,1429,175.26,61.23,0.37,0.59,0.0,1.0,175.26,2,35
8,5,0,2.63,5.11,1.14,0.0,1430,170.18,65.77,0.31,0.58,0.15,0.62,177.8,1,39
14,2,0,2.92,2.68,3.06,3.1,1431,177.8,65.77,0.61,0.46,0.54,0.0,180.34,1,31
28,16,0,2.84,5.39,2.39,2.0,1432,177.8,70.31,0.39,0.54,0.45,0.54,180.34,1,42
3,2,0,4.83,5.56,2.27,0.4,1433,157.48,52.16,0.47,0.38,0.5,0.77,160.02,1,35
13,6,0,3.76,3.07,0.92,0.5,1434,182.88,70.31,0.42,0.6,0.28,0.71,180.34,2,37
23,9,0,3.73,2.93,0.75,0.6,1435,177.8,70.31,0.44,0.54,0.46,0.55,177.8,2,36
19,2,0,3.64,5.66,4.33,0.9,1436,180.34,77.11,0.49,0.36,0.55,0.0,185.42,1,41
14,4,0,1.1,3.62,1.35,0.3,1437,187.96,77.11,0.2,0.49,0.26,0.16,190.5,2,39
13,3,0,3.63,4.2,0.0,0.0,1438,170.18,61.23,0.37,0.55,0.0,0.45,172.72,4,42
24,4,0,1.98,2.16,3.95,0.1,1439,172.72,70.31,0.34,0.65,0.41,0.61,185.42,1,39
18,1,0,4.89,3.0,5.22,0.8,1440,185.42,65.77,0.48,0.64,0.56,0.77,185.42,1,35
5,2,0,1.0,2.07,2.0,1.0,1441,160.02,56.7,0.35,0.5,0.66,0.0,162.56,1,34
34,9,0,3.78,3.9,1.49,0.5,1442,167.64,65.77,0.36,0.57,0.41,0.91,177.8,1,39
14,6,1,2.42,3.73,1.2,0.4,1443,182.88,77.11,0.42,0.59,0.38,0.75,182.88,1,43
15,10,0,3.29,3.31,1.7,0.7,1444,190.5,83.91,0.55,0.51,0.32,0.6,190.5,1,45
23,15,0,3.73,3.42,0.71,0.3,1445,175.26,77.11,0.41,0.62,0.6,0.63,177.8,1,42
7,4,0,3.08,3.93,0.56,0.3,1446,165.1,65.77,0.46,0.56,0.18,0.6,175.26,1,38
22,13,2,3.23,3.58,0.2,1.3,1447,187.96,77.11,0.5,0.51,0.4,0.66,195.58,1,43
35,11,0,2.65,2.59,1.54,0.8,1448,167.64,61.23,0.4,0.64,0.3,0.58,170.18,1,47
16,11,3,2.84,4.1,1.27,0.0,1449,180.34,70.31,0.41,0.54,0.53,0.33,177.8,1,37
8,5,0,2.21,6.85,0.0,0.0,1450,172.72,65.77,0.43,0.48,0.0,0.0,182.88,1,33
13,7,0,2.36,2.99,0.25,1.0,1451,167.64,61.23,0.33,0.54,0.2,0.56,182.88,1,33
13,4,0,2.61,4.04,3.42,0.0,1452,182.88,92.99,0.45,0.58,0.5,0.83,193.04,1,34
5,3,0,7.09,4.06,0.91,0.0,1453,195.58,120.2,0.55,0.34,0.66,0.57,203.2,1,34
14,5,0,4.43,2.22,4.89,0.0,1454,190.5,92.99,0.46,0.59,0.5,0.83,200.66,1,36
18,9,0,3.18,4.72,3.29,0.0,1455,182.88,77.11,0.5,0.58,0.66,1.0,182.88,1,41
9,5,0,2.52,2.53,0.25,1.0,1456,180.34,77.11,0.39,0.38,0.33,0.47,187.96,4,37
14,4,0,2.59,2.68,3.31,0.4,1457,172.72,70.31,0.58,0.41,0.5,0.23,180.34,1,37
7,3,0,2.31,4.3,0.0,0.0,1458,182.88,120.2,0.31,0.47,0.0,0.0,182.88,2,36
8,2,0,1.3,3.47,1.5,0.5,1459,167.64,61.23,0.34,0.45,0.25,0.38,180.34,1,31
9,3,0,4.03,2.96,2.52,0.0,1460,185.42,83.91,0.48,0.47,0.41,0.33,198.12,1,39
13,5,0,3.44,3.05,1.57,0.0,1461,182.88,83.91,0.49,0.6,0.3,0.78,185.42,2,49
17,5,2,3.91,2.97,4.2,0.3,1462,170.18,65.77,0.41,0.68,0.45,0.66,177.8,1,37
20,2,0,3.67,2.83,0.25,0.0,1463,172.72,77.11,0.44,0.63,0.33,0.8,177.8,1,42
13,5,0,1.52,1.93,3.89,1.0,1464,162.56,61.23,0.52,0.48,0.5,0.46,160.02,1,32
15,4,0,2.05,2.9,0.64,0.0,1465,182.88,92.99,0.4,0.55,0.2,0.8,187.96,1,33
18,9,1,5.33,3.54,1.82,1.0,1466,177.8,70.31,0.39,0.61,0.33,0.79,177.8,2,44
23,8,0,1.42,2.34,1.82,0.6,1467,165.1,56.7,0.39,0.64,0.35,0.87,170.18,1,41
10,7,0,3.43,2.63,2.5,1.5,1468,177.8,83.91,0.55,0.55,0.5,0.4,185.42,1,42
17,6,0,2.68,2.59,0.71,1.0,1469,182.88,77.11,0.37,0.58,0.27,0.68,185.42,1,36
11,5,0,3.13,5.0,0.54,0.2,1470,167.64,61.23,0.35,0.48,0.13,0.4,165.1,1,31
5,1,0,1.7,5.8,3.0,1.5,1471,185.42,70.31,0.31,0.42,0.33,0.0,180.34,1,31
11,3,0,3.3,3.93,0.61,1.5,1472,182.88,83.91,0.52,0.51,0.4,0.38,193.04,2,36
9,3,0,3.53,3.23,2.5,0.0,1473,152.4,52.16,0.41,0.57,0.45,0.66,157.48,2,32
21,6,0,5.34,4.01,0.27,0.0,1474,182.88,77.11,0.48,0.63,1.0,0.75,187.96,1,41
10,1,0,3.33,4.4,1.0,0.0,1475,172.72,70.31,0.42,0.44,0.09,0.5,185.42,1,35
12,4,0,5.2,4.16,0.74,2.2,1476,182.88,65.77,0.51,0.45,0.33,0.5,185.42,1,37
8,5,0,3.35,2.62,1.27,1.0,1477,162.56,52.16,0.52,0.42,0.33,0.34,165.1,1,32
18,4,1,2.01,2.7,2.59,1.3,1478,172.72,65.77,0.32,0.46,0.46,0.44,172.72,1,33
10,4,0,2.64,3.44,1.95,0.6,1479,167.64,70.31,0.37,0.56,0.4,0.83,177.8,1,39
17,2,0,2.86,3.84,4.92,1.0,1480,170.18,61.23,0.49,0.53,0.49,0.58,180.34,1,34
16,5,0,2.68,3.78,0.96,0.7,1481,177.8,70.31,0.34,0.54,0.66,0.64,185.42,1,38
12,4,0,3.33,3.0,1.92,0.0,1482,172.72,65.77,0.42,0.58,0.41,0.7,177.8,1,39
10,2,0,2.16,3.43,0.0,0.0,1483,190.5,118.84,0.26,0.42,0.0,1.0,198.12,1,37
17,7,1,2.14,2.9,1.53,0.5,1484,182.88,77.11,0.4,0.58,0.32,0.77,190.5,2,39
24,9,1,3.59,2.64,1.75,1.2,1485,193.04,104.78,0.52,0.55,0.31,0.31,195.58,1,48
23,10,0,2.43,2.34,0.64,0.8,1486,187.96,92.99,0.35,0.59,0.44,0.62,190.5,2,49
13,7,0,3.94,3.5,1.74,0.1,1487,167.64,61.23,0.47,0.52,0.31,0.61,167.64,1,45
22,12,0,3.2,3.58,0.71,0.0,1488,160.02,61.23,0.4,0.61,0.28,0.82,167.64,1,41
22,3,0,4.25,2.92,1.83,0.4,1489,180.34,106.59,0.52,0.54,0.44,0.8,182.88,1,47
10,7,0,4.99,5.39,0.26,0.3,1490,154.94,52.16,0.44,0.52,1.0,0.64,157.48,1,33
12,4,0,3.54,3.15,3.37,0.8,1491,172.72,65.77,0.57,0.41,0.4,1.0,180.34,1,39
20,8,0,3.13,2.87,1.84,0.9,1492,172.72,65.77,0.47,0.57,0.33,0.46,180.34,1,44
7,2,0,1.78,1.96,1.67,1.7,1493,180.34,61.23,0.35,0.49,0.33,0.45,170.18,1,37
8,3,0,2.91,4.35,0.38,0.0,1494,182.88,77.11,0.36,0.43,0.5,0.6,193.04,1,31
8,4,0,2.5,4.57,4.69,0.0,1495,187.96,83.91,0.42,0.51,0.2,1.0,187.96,1,36
15,6,0,4.78,4.35,0.41,0.4,1496,182.88,70.31,0.64,0.46,0.1,0.66,185.42,2,34
10,6,0,3.36,5.07,1.0,0.0,1497,167.64,61.23,0.44,0.57,0.16,0.7,170.18,2,37
12,9,0,2.54,2.48,1.83,0.2,1498,167.64,56.7,0.37,0.71,0.44,0.66,175.26,1,39
13,4,0,2.43,1.8,3.98,0.4,1499,172.72,65.77,0.41,0.57,0.52,0.92,177.8,1,35
8,4,0,3.55,4.26,0.97,0.3,1500,190.5,92.99,0.49,0.47,0.3,0.8,198.12,1,31
10,4,0,3.95,3.67,0.71,0.0,1501,187.96,113.4,0.51,0.6,0.5,0.45,195.58,1,38
31,13,0,2.69,3.02,1.51,0.8,1502,177.8,77.11,0.37,0.56,0.24,0.46,182.88,2,44
16,6,0,3.53,3.59,0.0,0.3,1503,182.88,70.31,0.37,0.58,0.0,0.5,185.42,1,33
21,12,0,1.23,3.92,0.0,0.0,1504,190.5,92.99,0.34,0.38,0.0,0.46,200.66,1,40
8,5,0,2.43,1.97,3.5,1.0,1505,167.64,61.23,0.42,0.56,0.29,0.6,172.72,1,35
20,8,0,2.08,4.21,5.08,1.4,1506,180.34,92.99,0.55,0.4,0.36,0.0,177.8,1,39
22,11,0,1.72,4.03,0.0,0.0,1507,180.34,83.91,0.34,0.49,0.0,0.07,190.5,2,40
28,9,0,4.79,4.11,0.96,0.9,1508,187.96,77.11,0.49,0.61,0.18,0.59,185.42,1,39
24,10,1,1.74,2.41,1.66,0.1,1509,190.5,70.31,0.47,0.58,0.35,0.72,187.96,2,41
33,13,0,3.12,4.04,0.56,1.7,1510,210.82,120.2,0.47,0.46,0.46,0.55,213.36,1,38
8,2,0,2.7,2.58,0.0,0.0,1511,162.56,56.7,0.3,0.74,0.0,0.0,165.1,1,34
29,0,0,4.1,1.75,5.32,0.8,1512,177.8,70.31,0.48,0.65,0.48,0.84,177.8,1,37
9,4,0,3.35,4.82,0.23,0.2,1513,193.04,92.99,0.39,0.49,0.5,0.42,203.2,1,37
11,3,0,0.31,5.34,0.0,0.0,1514,182.88,77.11,0.27,0.23,0.0,0.25,185.42,1,42
23,10,0,2.74,4.19,0.0,0.0,1515,182.88,83.91,0.25,0.56,0.0,0.2,185.42,1,36
34,11,0,3.05,2.05,0.5,0.8,1516,187.96,83.91,0.61,0.6,0.77,0.69,195.58,2,51
13,2,0,3.42,2.36,0.48,0.0,1517,175.26,65.77,0.51,0.58,1.0,0.61,177.8,1,36
7,3,0,3.73,2.67,0.0,0.0,1518,190.5,83.91,0.43,0.54,0.0,0.66,200.66,1,35
18,5,0,3.31,4.57,3.03,0.7,1519,162.56,52.16,0.41,0.57,0.42,0.58,160.02,1,37
12,6,0,3.67,2.62,3.0,0.0,1520,170.18,61.23,0.52,0.5,0.45,0.59,182.88,1,34
17,6,0,3.7,3.44,0.29,0.2,1521,180.34,70.31,0.44,0.48,0.28,0.64,177.8,1,42
17,7,0,5.67,3.77,0.51,0.3,1522,182.88,77.11,0.5,0.6,0.44,0.58,185.42,2,44
4,6,0,2.54,3.97,2.03,0.8,1523,160.02,56.7,0.43,0.57,0.83,0.66,157.48,1,35
9,3,0,2.55,3.85,3.34,0.5,1524,172.72,65.77,0.54,0.3,0.36,0.57,180.34,4,33
9,5,0,3.6,3.0,2.7,0.6,1525,172.72,61.23,0.45,0.64,0.47,0.42,175.26,2,35
16,10,0,3.17,3.57,2.13,1.5,1526,177.8,70.31,0.5,0.51,0.37,0.56,172.72,1,42
11,5,0,4.18,4.32,1.39,0.0,1527,177.8,65.77,0.61,0.42,0.22,0.66,185.42,2,39
21,9,0,4.49,3.33,0.3,0.1,1528,193.04,107.95,0.47,0.56,0.5,0.81,195.58,1,42
10,3,0,3.5,4.97,0.0,0.0,1529,177.8,77.11,0.4,0.5,0.0,0.58,190.5,1,33
24,10,0,3.05,3.44,0.61,1.1,1530,177.8,70.31,0.47,0.54,0.5,0.6,182.88,1,39
8,4,0,2.56,6.78,0.51,0.5,1531,175.26,65.77,0.33,0.35,0.05,0.2,182.88,1,30
11,8,0,3.48,6.13,0.0,0.0,1532,165.1,61.23,0.3,0.59,0.0,0.71,165.1,1,38
6,8,0,2.28,3.58,0.67,0.8,1533,170.18,61.23,0.34,0.5,0.21,0.33,170.18,1,38
12,5,0,2.6,3.72,0.81,1.0,1534,185.42,83.91,0.47,0.52,0.25,0.77,185.42,1,37
12,3,0,3.34,2.81,0.0,1.1,1535,190.5,83.91,0.5,0.6,0.0,0.7,185.42,2,34
9,5,0,3.15,5.07,1.97,1.3,1536,193.04,92.99,0.59,0.43,0.18,0.0,193.04,1,37
30,12,0,3.44,3.25,3.3,1.2,1537,172.72,65.77,0.47,0.5,0.32,0.43,172.72,1,41
11,5,0,1.95,2.14,3.42,0.8,1538,187.96,83.91,0.42,0.52,0.39,0.53,200.66,1,36
8,6,0,3.97,3.79,0.72,0.5,1539,177.8,65.77,0.45,0.53,0.6,0.65,185.42,1,37
47,19,0,3.67,2.44,1.42,0.8,1540,193.04,120.2,0.64,0.57,0.55,0.73,203.2,1,46
4,5,0,3.34,5.2,0.84,0.0,1541,167.64,56.7,0.37,0.5,0.5,0.14,175.26,1,37
7,4,0,3.29,6.51,0.0,0.5,1542,167.64,65.77,0.45,0.43,0.0,0.18,172.72,1,36
23,5,0,4.03,3.9,0.88,0.1,1543,162.56,61.23,0.4,0.6,0.27,0.92,172.72,1,36
8,4,0,7.58,8.88,0.0,0.0,1544,182.88,65.77,0.39,0.58,0.0,0.0,198.12,4,36
15,9,0,4.22,2.94,0.75,0.2,1545,167.64,56.7,0.52,0.57,0.28,0.7,175.26,1,36
28,8,0,3.52,2.67,1.41,0.6,1546,162.56,56.7,0.34,0.61,0.3,0.62,165.1,2,41
11,5,0,1.76,3.35,0.52,0.5,1547,182.88,65.77,0.46,0.37,0.25,0.53,182.88,1,36
16,8,0,0.9,3.89,1.42,0.0,1548,170.18,61.23,0.27,0.4,0.5,0.44,177.8,1,38
22,5,0,4.84,4.93,0.17,0.0,1549,170.18,65.77,0.43,0.61,0.14,0.75,177.8,2,34
19,7,1,2.36,2.76,1.06,0.4,1550,175.26,77.11,0.48,0.54,0.4,0.87,187.96,1,44
18,9,0,2.52,3.02,1.45,1.9,1551,177.8,65.77,0.46,0.5,0.35,0.42,185.42,2,36
9,2,0,3.92,2.08,1.97,1.3,1552,172.72,65.77,0.53,0.58,0.34,0.67,175.26,1,34
7,1,0,3.38,5.25,0.51,0.0,1553,190.5,120.2,0.5,0.49,0.16,1.0,187.96,1,42
6,3,0,2.46,3.85,0.0,0.0,1554,182.88,113.4,0.43,0.53,0.0,0.77,187.96,1,39
14,8,0,4.32,5.16,0.81,0.2,1555,177.8,77.11,0.47,0.52,0.4,0.78,180.34,1,34
16,8,0,3.93,3.67,0.48,0.5,1556,172.72,61.23,0.36,0.56,0.14,0.61,175.26,1,40
15,5,0,2.23,1.46,7.1,0.0,1557,182.88,77.11,0.68,0.51,0.7,0.8,190.5,1,40
11,2,0,2.38,1.95,8.93,2.4,1558,190.5,115.67,0.7,0.4,0.78,0.5,203.2,1,45
9,3,0,3.66,3.12,1.17,1.2,1559,190.5,70.31,0.46,0.51,0.33,0.48,190.5,2,32
7,4,0,4.51,4.59,0.87,0.1,1560,165.1,56.7,0.48,0.57,0.33,0.5,162.56,1,38
12,4,0,1.83,2.83,2.0,0.5,1561,182.88,77.11,0.5,0.64,0.33,0.25,190.5,2,34
13,5,0,6.61,4.37,0.71,0.2,1562,167.64,61.23,0.52,0.5,0.3,0.72,170.18,2,40
8,2,0,4.31,5.39,0.0,0.0,1563,193.04,83.91,0.49,0.45,0.0,0.0,198.12,4,34
14,8,0,2.54,4.04,0.0,0.0,1564,175.26,77.11,0.37,0.48,0.0,0.6,182.88,4,34
14,1,0,3.74,2.3,6.86,0.8,1565,170.18,70.31,0.52,0.57,0.48,1.0,180.34,1,39
9,7,0,3.28,3.61,0.0,0.4,1566,200.66,117.03,0.45,0.45,0.0,0.27,203.2,1,39
17,5,0,3.96,4.81,0.16,0.0,1567,170.18,70.31,0.4,0.52,0.16,0.78,185.42,1,37
26,10,0,2.53,2.83,2.57,1.3,1568,185.42,83.91,0.47,0.62,0.39,0.57,182.88,1,46
7,4,0,1.59,6.11,0.0,0.0,1569,165.1,56.7,0.37,0.5,0.0,0.0,170.18,4,33
